timestamp,X,Y,Lux
1646080795.987416,67.58385051254149,42.567155243285455,2537
1646080796.483283,67.5851863628616,42.561728809315206,2537
1646080796.979813,67.58605367684427,42.56056894699318,2538
1646080797.491698,67.58439671831012,42.558399254957465,2528
1646080797.990254,67.58454562600569,42.56414883590196,2537
1646080798.487199,67.58521626647213,42.57268201714137,2537
1646080798.98122,67.58598184972001,42.57208746190516,2537
1646080799.493878,67.58084879196667,42.55975405962827,2537
1646080799.989954,67.5812642571654,42.55144307685474,2537
1646080800.486199,67.5827816406558,42.55867395355141,2537
1646080800.983919,67.58093952941698,42.56315737409582,2537
1646080801.479434,67.58208957192552,42.55589111014877,2537
1646080801.991137,67.57903393631048,42.56330683888784,2537
1646080802.489128,67.5778412922781,42.5642498548245,2537
1646080802.984707,67.57934212064461,42.565685221222026,2536
1646080803.48083,67.58249737639375,42.570871092273286,2535
1646080803.992227,67.58194923678982,42.56906156463213,2535
1646080804.489494,67.58106587471028,42.56689613296354,2535
1646080804.988181,67.58173797809636,42.57218015859212,2535
1646080805.484594,67.58252964765474,42.5744466576454,2534
1646080805.980809,67.5770178516698,42.49563315350376,2535
1646080806.490589,67.64317188828998,42.38459014825976,2533
1646080806.987846,67.72991133390268,42.33209313815933,2530
1646080807.485205,67.64975512721516,42.34117043064639,2521
1646080807.98122,67.64588869386094,42.38495943815863,2504
1646080808.492657,67.62579667502784,42.41147572337632,2491
1646080808.992913,67.60757141082811,42.423438795387774,2483
1646080809.486944,67.50028442115703,42.36793154033666,2486
1646080809.982902,67.40303796828687,42.30719165788889,2494
1646080810.480314,67.31471587489983,42.24995204021851,2500
1646080810.992326,67.26978089958521,42.28472504555993,2502
1646080811.486841,67.31009929911907,42.27500295539993,2496
1646080811.984399,67.27045978581702,42.301737154436154,2498
1646080812.480362,67.19772620711285,42.299444151002675,2503
1646080812.992696,67.09874337926131,42.34888977116667,2507
1646080813.488632,67.01165865960463,42.32032936553993,2510
1646080813.985737,66.9492006991961,42.38345483376342,2513
1646080814.482443,66.91665221756824,42.383035987246515,2514
1646080814.979651,66.84245778045222,42.42762344291055,2516
1646080815.491076,66.67518423198156,42.469752183497995,2517
1646080815.987647,66.52912248152741,42.53523679286571,2517
1646080816.483949,66.46733401902125,42.555124805790506,2515
1646080816.981335,66.33418385052937,42.55243649948817,2513
1646080817.477396,66.20756046967476,42.57148699276614,2517
1646080817.989357,66.08319442210737,42.61010163253159,2513
1646080818.486763,65.97000695944337,42.62970668468955,2509
1646080818.982471,65.90495816794714,42.59537778337912,2502
1646080819.480473,65.80997815130999,42.62227726709587,2496
1646080819.993097,65.7253463523109,42.64385566799863,2488
1646080820.488109,65.6447875553338,42.66122984379048,2480
1646080820.984204,65.63687195843747,42.656658356529235,2470
1646080821.481072,65.37513878557814,42.62904750487376,2462
1646080821.992467,65.15574501280572,42.64937732519743,2453
1646080822.474442,64.95564097210395,42.606416273700304,2444
1646080822.985858,64.81039978815276,42.61222637470554,2433
1646080823.482141,64.64343379094215,42.66682767022915,2421
1646080823.97937,64.50107808276827,42.70822500613663,2410
1646080824.478688,64.3664218935889,42.70073250329443,2400
1646080824.987311,64.2560374151294,42.74695799101105,2389
1646080825.484127,64.17286348410336,42.775908192459035,2379
1646080825.980545,64.1186226377327,42.796083646865235,2372
1646080826.492284,64.08593757366077,42.789020853608214,2364
1646080826.989169,64.05451362630986,42.81769648067201,2356
1646080827.485896,64.02260531177318,42.83274092287943,2346
1646080827.982378,63.97961236619969,42.84356206513358,2338
1646080828.478421,63.90439576100566,42.87143377128194,2331
1646080828.999649,63.807607749879786,42.863911720309396,2323
1646080829.487231,63.70064164544932,42.890523908105685,2318
1646080829.984099,63.61644182523005,42.90905505882071,2315
1646080830.481148,63.58088193938936,42.91361969052407,2315
1646080830.977135,63.56752811982345,42.90478389710961,2315
1646080831.48876,63.54628975500995,42.909327343216574,2315
1646080831.985564,63.5395179501068,42.9037945062879,2315
1646080832.482694,63.54084783247848,42.887386793470164,2315
1646080832.979809,63.50949247468069,42.86908722567132,2315
1646080833.490389,63.50922471300288,42.851260048281816,2315
1646080833.988282,63.49808160023757,42.84006040477342,2315
1646080834.48354,63.48724005779966,42.84158368753997,2315
1646080834.98374,63.480098571407595,42.8386371641327,2315
1646080835.495796,63.47831504068062,42.85102419331604,2315
1646080835.990977,63.47266005352078,42.86023867516254,2315
1646080836.485621,63.47764180048834,42.88359347620243,2315
1646080836.982021,63.46901147666688,42.88295241330765,2315
1646080837.478635,63.46755531246525,42.892448718592135,2315
1646080837.990412,63.465521841129224,42.90465202846582,2315
1646080838.488358,63.457279283105755,42.90045402627695,2315
1646080838.984615,63.45151489788208,42.90672772174552,2315
1646080839.48029,63.4520577907201,42.91596955656469,2315
1646080839.976279,63.446908951188064,42.91238333682424,2315
1646080840.489145,63.44853876709418,42.92219495628508,2315
1646080840.985125,63.44456852684529,42.916684382611535,2315
1646080841.481787,63.44614413413709,42.92578165499343,2315
1646080841.978282,63.44262064303269,42.921079068403046,2315
1646080842.493418,63.445353134862266,42.927096508638506,2315
1646080842.99216,63.443971573437615,42.932965204668605,2315
1646080843.483945,63.438566611877704,42.92781737600177,2315
1646080843.980113,63.437927339310825,42.93978035412695,2315
1646080844.493517,63.436888267088,42.942508852195786,2315
1646080844.989194,63.43327152245296,42.93929675379984,2315
1646080845.485643,63.43969724509124,42.949962885621744,2315
1646080845.984978,63.438887386164694,42.95963809162761,2315
1646080846.480179,63.438565384765646,42.95705739214634,2315
1646080846.99197,63.43562246868268,42.94877871924707,2307
1646080847.487174,63.43777402020298,42.95699360617009,2315
1646080847.985108,63.44570916729662,42.941918019062584,2298
1646080848.483831,63.441124570824584,42.93939870286589,2303
1646080848.99258,63.40964390652305,42.936198325997324,2299
1646080849.489675,63.29648669711364,43.023182018770285,2281
1646080849.985882,63.14891907906052,42.97241058634205,2244
1646080850.482377,63.10613211070294,43.09771730141792,2167
1646080850.981333,62.996167767551874,43.047792430350896,2099
1646080851.495398,62.973862939913374,43.12100890067505,2225
1646080851.986871,62.92039018952854,43.21268327681991,2306
1646080852.486348,62.92960068706279,43.21448146872069,2332
1646080852.98021,63.02607242708646,43.188766268079924,2294
1646080853.492775,62.9810988944639,43.17990053746635,2290
1646080853.989403,62.968210716101964,43.585743434967384,2349
1646080854.486119,62.99315264332787,43.78991573085806,2338
1646080854.981885,63.0676155308783,43.966737763453935,2328
1646080855.47923,63.20197569367757,44.10228489790173,2323
1646080855.990362,63.198985117784,44.19729541301356,2324
1646080856.488548,63.287487762725426,44.255306259612794,2325
1646080856.98537,63.34055826944394,44.318956929982534,2336
1646080857.483537,63.43017146315967,44.37217934281007,2340
1646080858.000182,63.4872700369885,44.4164409237948,2343
1646080858.488706,63.631397313270476,44.395378132388316,2340
1646080858.986609,63.67906501805112,44.40893655630807,2338
1646080859.482581,63.71214198868271,44.4564034705542,2347
1646080859.979066,63.400269860455666,44.71899042565531,2348
1646080860.491568,63.24341256741808,44.993647651019884,2335
1646080860.989604,63.19051586588501,45.10650469029205,2327
1646080861.487594,62.87157438972707,45.28820207286355,2294
1646080861.989399,62.61182837578024,45.38404130337519,2289
1646080862.496371,62.52067420659008,45.477725380778175,2364
1646080862.989135,62.470709805335794,45.43377855712213,2365
1646080863.488876,62.47043882046671,45.4640246489059,2369
1646080863.983573,62.47034642242314,45.43084649265033,2373
1646080864.48065,62.46263556601101,45.43071693484061,2376
1646080864.991626,62.47485917595644,45.44453855330692,2348
1646080865.487458,62.47584769050651,45.425699188544584,2260
1646080865.983829,62.53741218803134,45.466528972554734,2106
1646080866.482343,62.44289776014851,45.6131743630253,2062
1646080866.992042,62.35710893232248,45.73015805986892,2105
1646080867.488638,62.31001252730436,45.814961414583884,2103
1646080867.985729,62.26468827329677,45.869372386888216,2171
1646080868.48198,62.26130596638281,45.91007860359464,2101
1646080868.978752,62.24999687980422,45.939721821021294,2347
1646080869.4901,62.20931369624283,45.9848261096852,2373
1646080869.986807,62.21828807801794,46.00966148971018,2356
1646080870.486509,62.1971183594727,46.04054197107069,2359
1646080870.981525,62.19805039077742,46.05154883067348,2368
1646080871.491536,62.169680702083866,46.09806618219843,2369
1646080871.988746,62.174901222813695,46.10446248043397,2368
1646080872.489414,62.17424619907004,46.10162118724003,2368
1646080872.984716,62.1755295586376,46.08247573367804,2368
1646080873.47998,62.173454146852265,46.087351189400245,2369
1646080873.990531,62.159584212087196,46.08355007220819,2369
1646080874.494868,62.15518360855681,46.09542383793005,2369
1646080874.984572,62.10969494320719,46.150026631029036,2370
1646080875.480418,62.04977308010918,46.194998344971296,2374
1646080875.994135,62.06510096404366,46.20403804306427,2374
1646080876.473412,62.06605477461597,46.15341272069943,2374
1646080876.985292,62.064747472559276,46.12974775512998,2374
1646080877.487031,62.07080624897276,46.122396643810966,2374
1646080877.979283,62.096067952260185,46.12932029601529,2374
1646080878.490294,62.07310675105908,46.140294410718916,2374
1646080878.987241,62.0930638965735,46.181103296654165,2374
1646080879.484142,62.07483757576596,46.20495132678412,2374
1646080879.982699,62.08069948723997,46.234677878636106,2374
1646080880.491866,62.073687321278726,46.23506962344335,2374
1646080880.988632,62.050624542354754,46.25482934242573,2374
1646080881.485164,62.00479184094674,46.32212935759476,2374
1646080881.983324,61.90408797863882,46.37202337666196,2377
1646080882.47946,61.78429573693283,46.42381630838938,2380
1646080882.990442,61.737241569834886,46.526084838330675,2382
1646080883.492632,61.6862168172783,46.612003719077556,2386
1646080883.985333,61.57337886385151,46.58047399095294,2383
1646080884.480385,61.6387542315861,46.821648747977285,2380
1646080884.991466,61.66443380452349,47.033361449079614,2385
1646080885.488752,61.6863025425689,47.21438179942793,2388
1646080885.985802,61.652327222329454,47.34273881743955,2394
1646080886.482236,61.58422003625735,47.44052461428101,2399
1646080886.978603,61.565440565617926,47.48344364617061,2404
1646080887.478182,61.45630738702555,47.519073206325274,2420
1646080887.986768,61.43971249900248,47.62484527435368,2425
1646080888.483465,61.38288257714237,47.64896502272887,2430
1646080888.982065,61.26679396379476,47.63205011015253,2433
1646080889.493956,61.28167553390349,47.670177697157854,2436
1646080889.974132,61.24363227339058,47.70176229038878,2437
1646080890.485333,61.14424106576575,47.68562172300259,2440
1646080890.986713,61.09257992687804,47.95349136567199,2441
1646080891.479081,61.06039225280736,48.17442642396674,2446
1646080891.990671,61.05861467399921,48.36665548420262,2445
1646080892.487345,61.01128357556219,48.51845954557931,2448
1646080892.983546,60.949837708328296,48.664592788571554,2448
1646080893.480788,60.906409320695445,48.76305414292658,2448
1646080893.992698,60.83254710958197,48.86823143888359,2452
1646080894.4911,60.847172268909844,49.07254337281388,2453
1646080894.988936,60.83206748453602,49.28623948094552,2451
1646080895.481991,60.686603594855384,49.284351450864094,2450
1646080895.980448,60.667156427379794,49.48629562282553,2451
1646080896.490036,60.593668631911235,49.55612708317089,2448
1646080896.987154,60.58580106199326,49.626450958356635,2444
1646080897.483914,60.470939646707,49.65969963336881,2445
1646080897.98915,60.460075549642696,49.71550355039829,2444
1646080898.491964,60.42051946132865,49.75209827303386,2444
1646080898.98853,60.39714386479618,49.82444347139296,2444
1646080899.492651,60.38096291065496,49.86250152175713,2444
1646080899.982244,60.33147262697916,49.88825705686211,2444
1646080900.480788,60.34715925313907,49.90897851155992,2444
1646080900.992267,60.30546780796861,49.962531335276495,2445
1646080901.487445,60.225998316176224,50.056864289823395,2446
1646080901.985886,60.20758378632534,50.18356242209556,2444
1646080902.480225,60.15769964070796,50.198012621901746,2445
1646080902.991895,60.10297269926406,50.21487563462119,2452
1646080903.48876,60.05437059209734,50.261298461511785,2465
1646080903.993755,59.9989790035204,50.271461976312466,2472
1646080904.483981,59.92539670214167,50.27643312750946,2495
1646080904.980461,59.92517702585699,50.28804663519254,2533
1646080905.491103,59.93934907298093,50.34665436068258,2547
1646080905.987609,59.92140809799483,50.393486472696054,2542
1646080906.483828,59.942043421154686,50.41917718112172,2538
1646080906.980377,59.889083583462465,50.316809525070596,2504
1646080907.501878,59.80008643553979,50.280529954611744,2481
1646080907.989265,59.816926673457665,50.14776058956998,2485
1646080908.485586,59.720307709761535,50.13358556765378,2476
1646080908.981923,59.634188684242346,50.128504301257216,2473
1646080909.478248,59.55438216101347,50.04061817093339,2468
1646080909.989975,59.51299404118105,50.013264424676414,2472
1646080910.490067,59.485466842770855,49.969130262623416,2492
1646080910.983686,59.39695398502112,49.87139293428883,2451
1646080911.481871,59.5082901133384,49.76067869509084,2460
1646080911.99282,59.48604931953533,49.65870144311413,2455
1646080912.488533,59.48428836859475,49.558124521942005,2454
1646080912.9852,59.412512958026085,49.46138546733816,2451
